"Player_Name","player_team","Games","PositionType","kicks","handballs","disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","contested_possessions","uncontested_possessions","brownlow_votes","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","intercept_marks","pressure_acts","ruck_contests","score_launches","spoils"
"Brayden Fiorini","Gold Coast",50,"Interchange",13.6,8.68,22.28,67.06,0.32,0.24,0,3.88,2.26,2.88,2.74,2.66,0.64,0.24,6.9,14.88,0.18,0.02,0.28,0.82,0.32,0.4,77.32,0.92,1.82,3.26,313.58,4.34,2.3,0.52,0.06,0.1,0.24,0.02,8.32,7.6,0.7,4.7,0,0.28,16.72,0,0.6,0.28
"James Sicily","Hawthorn",68,"Defender",14.21,6.16,20.37,80.43,0.35,0.19,0,1.31,4.72,1.94,0.24,3.31,1.32,1.13,6.4,13.09,0.25,1.41,0.18,3.91,0.35,0.13,89.56,0.01,0.22,3.4,409.31,4.87,7.47,0.04,0.44,2.09,0.56,0.15,5.65,11.29,0.22,3.91,0,2.53,8.43,0,1.24,3.59
"Conor Nash","Hawthorn",21,"Interchange",4.05,4.62,8.67,73.67,0.52,0.43,0,2.76,0.14,1.19,0.24,1.86,0.57,0.71,4.57,4.33,0,0.33,0.52,2.52,0,0.57,78.95,0,0.24,3.38,99.05,2.29,1.29,1.19,0,0.1,2.71,1.05,3,2.57,1.57,3.24,0,0,13.86,0.1,0.52,1.81
"Shaun McKernan","Essendon",38,"Forward",7.82,3.66,11.47,59.47,1.08,0.74,7.61,1.82,0.55,2,1.45,3.97,0.87,2.11,6.29,5.55,0.16,1.66,1.58,1.95,0.11,0.29,82.84,0.39,1.05,4.74,194.21,3.26,0.95,0.61,0.08,0.29,3.34,0.79,2.47,4.45,0.79,2.58,1.95,0.37,7.16,20.82,1,1.45
"Kobe Mutch","Essendon",5,"Midfield",6.8,5,11.8,62,0.2,0,0,0.6,1.4,1.2,0.4,2,0.2,0.6,3,9,0,0.4,0.2,0.6,0,0.4,60.2,0,0.4,2.6,168.2,2.2,1.8,0.2,0,0,0.6,0,3.4,4.6,0.8,2.2,0,0.6,8.4,0,0.4,0
"Conor McKenna","Essendon",65,"Defender",12.15,6.06,18.22,75.74,0.23,0.09,0,1.58,3.62,2.38,0.62,2.6,0.52,0.55,4.49,11.17,0.02,0.2,0.08,2.08,2.78,0.45,83.02,0.22,0.4,3.72,375.15,3.37,4.12,0,0.26,1.02,0.14,0.05,6.29,8.68,0.06,3.68,0,0.65,9.51,0,1.06,1.6
"Josh Begley","Essendon",17,"Forward",6.35,3.76,10.12,64.53,0.88,0.71,0,2,0.35,1.53,0.18,2.24,0.59,0.94,4.35,6.12,0,0.41,1.06,0.59,0,0.59,77.71,0.12,0.06,3.88,161.18,2.65,0.94,0.47,0,0.06,1.29,0.29,4.88,3.41,1.24,3.24,0,0.18,13.76,0,0.29,0.29
"Bailey Dale","Western Bulldogs",45,"Forward",8.4,5.84,14.24,66.6,1.13,0.69,0,1.62,0.82,2.11,0.96,2.02,0.67,0.64,4.78,9.51,0.04,0.33,0.98,0.93,0.09,0.47,79.87,0.09,0.89,4.78,221.02,2.91,1.78,0.53,0.07,0.16,1.2,0.24,3.76,4.53,1.07,3.76,0,0.29,9.98,0.02,0.76,0.76
"Fischer McAsey","Adelaide",10,"Defender",3.5,2.9,6.4,58.2,0,0.2,0,1.2,0.8,1.1,0.1,1.3,0.4,0.2,2.7,3.8,0,0.5,0.2,2.6,0.1,0,85.5,0,0.1,0.8,116.4,2.1,1.7,0.3,0.8,1.5,1.1,0.2,3.8,1.8,0.1,1.8,0,0.5,6.6,0.1,0,2.2
"Rhylee West","Western Bulldogs",7,"Interchange",5.57,6.71,12.29,72.71,0.43,0,0,1.43,0.14,1.71,0.43,2.14,0.71,0.86,5.71,7,0,0.57,0.14,1.14,0,0.29,77.71,0,0.43,3.29,136.71,2.86,1,1,0.14,0.29,0.86,0.29,3.14,3.71,1.43,4.86,0,0,11.86,0,0.29,0.43
"Paul Seedsman","Adelaide",46,"Midfield",10.91,7.98,18.89,74.17,0.61,0.57,0,2.67,1.89,3.65,1.57,1.85,0.48,0.48,5.43,13.54,0.04,0.3,0.28,0.93,1.17,0.41,80.89,0.26,1.3,4.54,424.41,3.41,2.5,0.3,0.09,0.35,0.35,0.09,7.02,7.54,0.46,4.07,0,0.33,13.61,0,0.85,0.5
"Josh Honey","Carlton",1,"Interchange",3,1,4,50,0,1,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0,63,0,0,1,41,1,0,0,0,0,0,0,1,1,1,1,0,0,9,0,0,0
"Ben Reid","Collingwood",31,"Forward",8.35,3.42,11.77,67.26,1.16,0.84,1.19,1.13,0.71,1.58,0.23,1.68,1.58,0.45,4.97,7.16,0.1,1.26,1.35,2.03,0.06,0.58,80.16,0,0.23,4.58,215.94,2.19,1.81,0.55,0.16,0.81,3.71,0.84,2.19,5.52,0.77,1.84,0.26,0.61,6.45,3.65,0.52,1.65
"Rupert Wills","Collingwood",18,"Interchange",5.44,10.17,15.61,73.78,0,0.11,0.06,6.11,0.44,1.39,2.78,2.5,1.06,1,6.72,9.17,0,0.06,0,1.22,0,0.11,64.11,0.89,1.89,2.72,82.06,1.94,1.5,0.72,0,0,0.28,0.06,7.5,3.06,0.5,4.22,0,0,19.33,0.94,0.56,0.39
"Lynden Dunn","Collingwood",33,"Defender",8.88,4.06,12.94,80.61,0.06,0.03,0,1.64,3.24,0.94,0.18,1.97,0.79,1.06,3.91,8.03,0,0.39,0,4.88,0.21,0,88.33,0,0.18,2.15,242.7,2.33,5.18,0,0.7,3.33,0.03,0,5.52,7,0.03,2.7,0,1.24,7.09,0,1.39,3.55
"Rhys Mathieson","Brisbane Lions",36,"Interchange",7.5,9.11,16.61,75.64,0.44,0.17,0.03,3.22,1.14,2.33,3.28,2.78,1.64,1.11,8.22,8.94,0,0.14,0.22,0.89,0,0.42,73.72,0.97,2.31,4,185.69,2.94,1.83,0.61,0.03,0.06,0.36,0.08,6.86,5.06,1.19,5.31,0,0.14,15.17,0.03,1.14,0.33
"Matt Eagles","Brisbane Lions",6,"Defender",3.5,1.67,5.17,72,0.17,0,2.5,1.17,1.67,0.5,0.33,1.83,0.5,1.17,3.5,2.17,0,0.17,0,4.67,0,0,61,0,0.33,1.33,71.5,1.5,3.83,0.17,0.83,1.17,0,0,4.17,2.67,0.17,2.5,0.33,0.83,6.5,5.5,1.17,3.67
"Will Walker","North Melbourne",6,"Interchange",6.5,4.33,10.83,70,0.67,0.83,0,2.67,1,1.67,1.17,2.5,0.33,1,4.17,7,0,0,0.67,0.33,0.17,0.17,62.33,0,1.17,2.33,168.67,2,1.5,0.67,0,0.17,0.33,0,4.5,3.83,0.83,3.33,0,0,10.67,0,0.17,0.33
"Xavier O'Halloran","Greater Western Sydney",2,"Forward",4.5,5,9.5,64.5,0,0,0,3,0.5,3.5,0.5,2,1.5,0,6,3,0,0,0.5,1.5,0,0,82.5,0,0.5,1.5,171.5,4,2,1.5,0,0.5,0.5,0,7,3,0.5,5.5,0,0,20,0,0.5,1
"Zac Langdon","Greater Western Sydney",31,"Forward",4.48,4.16,8.65,65.84,0.74,0.42,0,4,0.19,1.19,0.71,2.23,0.68,0.94,4.52,4.39,0,0.13,0.65,1.19,0.1,0.42,75.65,0.26,0.42,3.32,114.9,2.19,1.29,1.74,0,0.06,0.71,0.06,4,2.55,1.32,3.48,0,0.1,16.94,0,0.58,0.97
"Tom Hutchesson","Greater Western Sydney",1,"Interchange",4,3,7,86,0,1,0,1,1,2,0,1,1,0,2,5,0,0,0,1,0,0,55,0,0,3,131,1,0,0,0,0,0,0,4,3,1,1,0,0,9,0,0,1
"Dane Rampe","Sydney",72,"Defender",10.64,6.71,17.35,82.72,0,0.04,0,2.25,5.31,1.06,0.19,2.62,0.57,1.35,5.07,11.19,0.04,0.43,0.01,5.47,0.54,0.08,94.15,0.01,0.19,2.14,338.99,3.08,6.62,0,1.04,4.14,0,0,6.51,8.53,0.01,3.94,0,1.56,8.17,0.01,0.83,4.99
"David Zaharakis","Essendon",70,"Midfield",12.34,10.13,22.47,71.39,0.47,0.37,0,3.5,1.84,3.53,1.81,2.46,0.57,0.54,6.44,15.93,0.29,0.04,0.21,0.91,0.47,0.59,82.51,0.46,1.34,5.3,322.9,3.91,2.7,0.34,0.06,0.23,0.17,0.04,7.66,7.81,0.89,4.86,0,0.34,15.03,0,0.93,0.5
"Tom Doedee","Adelaide",30,"Defender",8.27,8.33,16.6,79.43,0.07,0,0,2.53,3.2,1.07,0.27,1.77,0.87,0.6,6.1,10.17,0,0.87,0.03,4.43,0.17,0.1,82,0,0.27,2,246.67,3.23,7.17,0.07,0.77,2.43,0.03,0.03,7.73,6.37,0,4.37,0,2.33,10.5,0,1.07,3.87
"Ned McHenry","Adelaide",8,"Forward",3.88,5.38,9.25,67.5,0,0.5,0,2.88,0.38,1.12,0.75,3,1.25,1.5,4.12,5.75,0,0,0.25,0.25,0,0,80.25,0.25,0.5,2.12,97.88,2.38,1.12,0.88,0,0,0.25,0,7,1.62,0.75,3.12,0,0.25,17,0,0.5,0
"Tim Broomhead","Collingwood",16,"Interchange",6.38,8.38,14.75,72.06,0.5,0.69,0,2.31,0.62,1.5,1.19,1.56,0.69,0.31,5.38,9.62,0,0.06,0.12,0.69,0,0.38,72.88,0.56,0.62,4.12,136.94,1.56,1.19,0.25,0.06,0.12,0.5,0,4.69,4.25,1.06,4.12,0,0,12.94,0,0.5,0.19
"Brayden Sier","Collingwood",21,"Interchange",6.95,10.76,17.71,68.52,0.24,0.1,0,4.14,0.52,3.33,3.76,2.62,0.52,0.67,9.43,8.86,0,0.05,0,0.62,0,0.24,63.76,1.62,2.14,3.86,215.1,3.19,1.57,0.81,0,0,0,0,6.76,3.62,0.76,6.29,0,0.1,15.52,0,0.86,0.24
"Isaac Smith","Hawthorn",75,"Midfield",13.29,8.36,21.65,72.65,0.72,0.48,0,2.51,2.03,4.12,1.79,2.65,0.35,0.69,5.08,16.23,0.11,0.08,0.36,1.31,0.85,0.49,84.31,0.23,1.59,5.05,403.04,4.23,2.17,0.41,0.07,0.25,0.27,0.09,6.48,8.52,0.63,4.04,0,0.15,14.39,0,0.65,0.6
"Jade Gresham","St Kilda",74,"Forward",10.59,7.32,17.92,66.15,1.18,0.93,0,2.51,0.54,3.8,3.03,3,0.86,1.14,7.82,10.01,0.07,0.22,0.78,0.57,0.97,0.78,81.12,1.32,1.7,5.65,300.41,3.69,1.64,0.58,0.07,0.11,0.82,0.19,4.23,6.08,1.68,6.05,0,0.14,12.3,0,1.04,0.24
"Jamie Macmillan","North Melbourne",63,"Defender",10.89,7.33,18.22,79.98,0.08,0.1,0,2.14,4.21,1.98,0.38,2.16,1.06,0.6,4.95,12.33,0,0.27,0.06,2.89,0.65,0.16,83.75,0.03,0.35,3,342.43,4,5.67,0.08,0.37,1.4,0.06,0,7.81,8.32,0.06,3.62,0,1.33,11.56,0,1.05,2.29
"Luke Jackson","Melbourne",6,"Forward",3.17,5.5,8.67,79.5,0.5,0.33,4.83,1.33,0,1,1,1.33,1.17,0.5,4.67,4.33,0,0.83,0.33,1.17,0,0.67,75.33,0.33,0.67,3,83.67,2.17,0.5,0.5,0,0,1.83,0.5,1.83,2.5,0.33,2.33,1.5,0,9,16.33,0.5,0.67
"Jasper Pittard","North Melbourne",61,"Defender",11.23,6.54,17.77,76.15,0.08,0.11,0,1.95,3.54,2.02,0.28,2.44,0.7,0.46,4.03,12.56,0.02,0.46,0.03,4.59,0.38,0.18,83.23,0.11,0.16,2.95,329.25,3.67,4.97,0.02,0.59,1.51,0.1,0.02,5.74,7.97,0.08,2.75,0,1.46,8.16,0,0.93,4.15
"Jarrod Cameron","West Coast",12,"Interchange",4.25,2.17,6.42,69.42,1.08,0.25,0,3.25,0,1.08,0.42,1.92,0.67,1.17,2.58,4.42,0,0,0.33,1,0.33,0.33,69.75,0.08,0.33,2.67,117.75,1.83,0.83,1,0.08,0.08,0.42,0,3.75,2.92,0.58,1.92,0,0.17,12.42,0,0.33,0.67
"Elliot Yeo","West Coast",81,"Midfield",14.38,8.89,23.27,66.84,0.41,0.43,0,5.78,2,4.63,4.49,4.15,1.3,1.72,11.58,11.75,0.44,0.78,0.19,2.25,0.4,0.53,84.27,1.72,2.78,5.19,430.58,4.96,4.31,0.7,0.21,0.73,0.41,0.17,9.62,8.63,0.79,7.53,0,0.99,20.46,0.02,1.54,0.99
"Derek Eggmolesse-Smith","Richmond",8,"Defender",9,5,14,74.38,0,0,0,2.12,2.62,1.12,0,2.5,0.62,1.12,3.38,9.62,0,0.12,0,0.5,0.38,0,71.62,0,0,2.25,269.25,3,4,0,0.38,0.88,0,0,6.75,6.88,0,3,0,0.62,9.38,0,0.62,0.5
"Phil Davis","Greater Western Sydney",79,"Defender",7.33,5.82,13.15,80.86,0.01,0.04,0,1.87,2.85,0.91,0.15,2.15,1.37,0.9,5.35,7.71,0.04,0.81,0.03,7.38,0.05,0.09,89.23,0.01,0.14,2.28,145.87,1.85,7.52,0.06,0.94,3.7,0.15,0.08,5.61,5.49,0.04,2.99,0,2.47,7.22,0.04,1.2,6.42
"Matthew Ling","Sydney",3,"Interchange",6.67,2,8.67,53.33,0,0,0,0.67,2.33,1,1,3,0.33,1,2.33,6,0,0,0,2,0,0,73,0,1,0.33,173,3.33,2.33,0,0.33,0.67,0,0,3.33,3,0,2,0,0.67,4.33,0,0,2
"Elijah Taylor","Sydney",4,"Forward",4.25,3.5,7.75,48.75,0.25,0.25,0,0.5,0.75,2,0.25,2.5,1.25,0.5,5.5,2.75,0,0.5,0,1.75,0.25,0.25,68.25,0,0.25,2.25,117.5,3.25,1,0,0,0,1,0,2.75,2.25,1,3.5,0,0,9.75,0,0.25,1
"Will Hamill","Adelaide",8,"Defender",4.12,4.38,8.5,67.88,0,0,0,1.75,1.62,0.38,0.12,2.12,1,0.88,2.88,6.12,0,0,0,1,0,0.25,62.88,0,0.12,1.12,133.25,2.12,3.25,0,0.25,0.75,0,0,4.75,2.88,0,2.12,0,0.38,6.12,0,0.12,0.5
"Harley Bennell","Melbourne",7,"Interchange",5.71,4.71,10.43,75.86,0.86,0.43,0,1.14,0.29,2.14,0.71,1.43,0.29,0.57,3.29,7.29,0,0.14,0.29,0.86,0.29,0.57,63,0,0.71,3.43,159.86,1.29,0.86,0.57,0,0.14,0.43,0.29,2,3.43,1.14,2.71,0,0,10.57,0,0.57,0.29
"Ben Brown","North Melbourne",75,"Forward",8.03,2.75,10.77,62.71,2.61,1.28,1.68,1.09,0.17,1.67,0.33,1.85,1.71,0.59,6.09,4.99,0.37,1.6,2.63,1.84,0,0.43,94.41,0.01,0.31,5.88,195.99,2.36,0.91,0.65,0.01,0.03,4.19,1.17,1.53,4.99,1.48,2.51,0.35,0.12,8.35,4.64,0.51,1.32
"Sam Skinner","Brisbane Lions",3,"Defender",5.33,3.33,8.67,69.67,1,1,0.33,1.67,0.33,1,0,1.33,0.33,0.67,2,6.33,0,0,1,0.67,0,0,74.67,0,0,3.33,77,2,0.33,1,0,0,1.33,0.33,3.67,3.33,0.33,1.67,0,0,9.33,3,0.33,0.67
"Connor Ballenden","Brisbane Lions",2,"Interchange",2.5,2,4.5,50,0.5,0.5,2.5,0.5,0,1,0.5,1,0.5,0.5,2.5,2.5,0,0.5,1.5,0,0,0.5,71.5,0.5,0,2,106.5,1,1.5,0,0,0,1.5,0.5,2.5,1.5,0,1.5,1,0.5,5,11.5,0,0
"Cody Weightman","Western Bulldogs",3,"Forward",3.67,2.33,6,55.33,1,0.33,0,1.33,0.33,0.67,0,2.67,1,0.67,3.33,2.67,0,0.67,0.67,0.33,0,0,70.67,0,0,2,98.33,2.67,0.33,0,0,0,2,0.33,3.67,1.33,0.67,2.33,0,0,9.33,0,0,0.33
"Mark Keane","Collingwood",1,"Defender",5,2,7,71,0,0,0,2,1,1,0,2,0,1,1,6,0,0,0,6,0,0,79,0,0,0,180,2,1,0,2,6,0,0,8,4,0,1,0,0,9,0,0,5
"Brandon Matera","Fremantle",53,"Forward",9.45,4.49,13.94,62.47,1.28,0.92,0,2.17,0.68,2.53,0.68,2.13,0.74,0.6,4.81,9.19,0.06,0.17,0.94,0.75,0.36,0.4,77.08,0.25,0.43,4.96,249.25,3.21,1.42,0.66,0.02,0.04,1.09,0.15,4,5.26,1.13,3.64,0,0.08,12.77,0,0.57,0.19
"Pearce Hanley","Gold Coast",40,"Defender",11.8,6.3,18.1,74.17,0.05,0.1,0,2.08,3.75,2.17,1.12,3.17,0.6,1.1,5.2,11.85,0.05,0.2,0.08,1.2,0.9,0.18,77.15,0.18,0.95,2.77,349.77,4.03,4.65,0.12,0.22,0.52,0.08,0.02,6.58,8.43,0.15,4.15,0,1.07,10.82,0.02,0.78,0.6
"Harry Edwards","West Coast",1,"Defender",2,1,3,33,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,26,0,0,0,66,1,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0
"Charlie Constable","Geelong",9,"Interchange",8.44,12.11,20.56,67.56,0.56,0.33,0,3.78,1.33,1.11,2.33,2.67,0.56,0.78,8.56,12,0,0,0.33,0.33,0,0.33,66,0.56,1.78,4.33,198.89,2.89,2,0.33,0.11,0.11,0.22,0.11,8.78,5.11,1,7.56,0,0.11,17.22,0,0.78,0.11
"Matthew Parker","St Kilda",19,"Interchange",6.68,3.47,10.16,66,0.84,0.79,0,2.95,0.32,2.26,0.26,2.42,1.21,1.11,4.21,6.37,0,0.32,0.89,1.47,0.11,0.47,75.05,0.16,0.11,3.84,197.74,2.95,1.05,1.05,0,0,0.95,0.16,3.37,4.11,0.84,2.53,0,0.16,16.37,0.05,0.42,0.84
"Sam Gray","Sydney",69,"Forward",8.9,7.43,16.33,68.13,1.01,0.91,0,2.77,0.74,2.57,0.81,2.13,0.97,0.58,5.67,10.65,0.19,0.33,1.12,0.83,0.42,0.38,81,0.2,0.61,4.99,240.93,3.25,2.04,0.99,0.04,0.1,1.1,0.35,4.3,4.75,1.42,4.36,0,0.25,13.25,0,0.75,0.49
"Rory Atkins","Adelaide",69,"Midfield",12.86,7.55,20.41,70.29,0.46,0.36,0,2.12,2.28,3.59,1.46,2.78,0.38,0.83,5.9,14.55,0.2,0.16,0.29,1.14,0.8,0.51,82.35,0.23,1.22,4.62,390.45,4.3,3.71,0.28,0.14,0.52,0.28,0.12,7.25,8.01,0.61,5.04,0,0.54,15.16,0.01,0.97,0.7
"Riley Knight","Adelaide",43,"Interchange",6.95,7.86,14.81,72.67,0.67,0.37,0,4,0.84,1.79,1.28,2.07,0.81,0.58,5.23,9.65,0,0.19,0.56,0.98,0.07,0.47,78,0.26,1.02,4.49,175.67,2.84,1.77,0.93,0.05,0.19,0.56,0.09,6.49,4.09,0.88,3.95,0,0.14,15.98,0,0.74,0.42
"Kieran Strachan","Adelaide",1,"Interchange",1,3,4,75,0,0,10,4,0,0,0,2,2,2,4,1,0,0,0,2,0,0,78,0,0,2,-17,1,0,0,0,0,3,0,9,1,0,2,2,0,15,28,0,2
"Curtis Taylor","North Melbourne",11,"Forward",5.18,4.27,9.45,70.45,0.45,0.27,0,1.64,0.27,1.73,0.45,1.73,0.73,0.64,4.09,5.73,0,0.64,0.64,0.36,0,0.27,79.64,0,0.45,3.18,141.36,2.64,0.91,0.73,0,0,1.09,0.45,4.36,3.27,0.64,2.45,0,0.09,13.64,0,0.45,0.09
"Kyron Hayden","North Melbourne",9,"Defender",4.33,4.89,9.22,71,0,0,0,1.89,1.22,0.67,0.56,2,0.44,0.89,4,5.89,0,0.11,0,1,0.11,0,70.89,0,0.56,1.44,123.89,2,3.22,0.11,0.22,0.78,0,0,6.44,2.56,0,3.56,0,0.67,9.67,0,0.22,0.89
"Ned Cahill","Essendon",3,"Forward",2.67,3,5.67,47.67,0.67,0.67,0,1,0.33,0.67,0.33,2,0.33,0.67,3,3,0,0,1,0.33,0,0.33,77,0,0.33,3.67,83.67,2,0.67,0.33,0,0.33,1,0.67,2.33,1.33,2.33,2.67,0,0,9.33,0,0.33,0
"Callum Moore","Carlton",8,"Forward",4.62,3.75,8.38,63.38,0.5,1.12,0.75,2.25,0,1.62,0.12,2.25,0.25,1.38,4.5,4.62,0,0.75,1.38,2.62,0.38,0.5,80.62,0.12,0,3.62,163.12,2.12,1.38,1,0.12,0.25,2.5,0.38,2,2.62,1.12,3,0.25,0.12,10.5,3.75,0.62,1.75
"Jackson Trengove","Western Bulldogs",52,"Defender",7.56,6.13,13.69,68.65,0.42,0.29,7.38,2.69,1.37,1.35,1.75,3.12,1,1.77,6.04,7.27,0,0.73,0.37,4.12,0.06,0.19,85.25,0.71,1.04,2.85,181.25,2.75,3.88,0.37,0.58,2.13,1,0.25,4.83,4.29,0.6,3.71,2.13,1.17,9.73,22.52,1.1,3.17
"Billy Gowers","Western Bulldogs",33,"Forward",7.06,3.97,11.03,62.42,1.18,1.09,0.09,1.7,0.27,2.24,0.76,3.03,0.52,1.33,4.91,6.36,0.06,0.67,1.55,1.09,0.27,0.39,80,0.21,0.55,4.7,202.85,3.06,1.21,0.67,0,0.03,2.45,0.52,2.52,3.91,1.06,3.58,0,0.09,10.91,0.55,0.55,0.52
"Darcy Tucker","Fremantle",66,"Midfield",8.26,7.86,16.12,73.21,0.45,0.29,0,3.14,1.44,2.29,1.59,2.23,0.56,0.71,5.24,11.17,0,0.08,0.35,0.86,0.09,0.32,73.98,0.38,1.2,3.36,238.36,3.11,2.27,0.47,0.06,0.18,0.18,0.05,7.88,5.29,0.55,4.03,0,0.24,16.35,0,0.56,0.47
"Bailey Banfield","Fremantle",32,"Forward",7.09,6.38,13.47,70.25,0.28,0.19,0,4.03,0.81,1.88,1.53,2.59,1.31,0.88,6.03,7.97,0,0.19,0.09,1.66,0.06,0.25,79.28,0.38,1.16,3.38,173.81,3.16,2.19,0.81,0.03,0.12,0.75,0.16,8.53,3.94,0.97,4.12,0,0.28,19.88,0.06,0.75,0.84
"Thomas Berry","Brisbane Lions",6,"Interchange",2.67,4.17,6.83,41.5,0,0.33,0,2,0.17,0.83,0.17,1.17,0.33,0.67,4,2.83,0,0.5,0.5,0.83,0,0.5,71.5,0,0.17,1.83,72.33,1.83,0.83,0.67,0,0,0.33,0,3.67,1,1.67,3.33,0,0.33,13.17,0,0.17,0.17
"Atu Bosenavulagi","Collingwood",3,"Interchange",3,4,7,47.33,0,0,0,1.67,0,1,0.33,2.67,0.67,1,3.33,4.33,0,0,0,1,0.67,0.33,62.67,0,0.33,1.67,96,3,0.67,1,0,0,0,0,1.67,1.33,1,2.33,0,0,11,0,0,0.33
"Matthew Scharenberg","Collingwood",37,"Defender",10.14,8.24,18.38,81.78,0,0,0,1.43,3.14,0.86,0.11,2.27,1.05,0.95,4.95,13.05,0.05,0.68,0,4.46,0.05,0.05,84.24,0.03,0.05,2.27,215.27,3,6.27,0,0.89,2.92,0.08,0.03,5.41,7.95,0,3.32,0,1.78,6.68,0,0.78,3.86
"Keegan Brooksby","Hawthorn",4,"Defender",5.5,7.25,12.75,76,0,0,11.5,3,1,0.25,2.25,2.5,1.75,1.75,7.25,5,0,0.25,0,4.5,0,0.25,76,0.25,2,1.75,107,1.5,3.75,0,0.75,2,0.75,0,7.25,3,0.25,4.75,3.5,0.75,13.25,31.5,0.5,3.75
"Patrick Naish","Richmond",3,"Interchange",9.33,6.67,16,59.33,0.33,0,0,2.33,2,3.33,0.67,2,0.67,0.67,4,12,0,0,0,0,0,0,73.33,0.33,0.33,2,351.33,4.33,1.67,0,0,0,0,0,6.33,5.67,0.67,3.33,0,0.33,12.33,0,0,0
"Callum Porter","Western Bulldogs",1,"Interchange",4,5,9,67,0,0,0,4,0,1,1,6,1,3,7,3,0,0,0,1,0,0,56,0,1,1,68,1,1,0,0,0,0,0,5,2,2,6,0,0,17,0,0,1
"Lachie Young","Western Bulldogs",8,"Interchange",6.38,4.12,10.5,62.12,0.12,0,0,1.75,2,1.12,0.25,1.75,0.38,0.12,3,7.38,0,0.25,0,3.75,0.12,0.25,79,0,0.25,1.5,220.25,2.88,2.38,0.12,0.25,0.88,0.25,0.12,6.88,4.12,0.12,2.25,0,0.62,10.25,0,0.12,3.38
"Ryan Byrnes","St Kilda",1,"Interchange",2,3,5,20,0,0,0,2,0,0,0,2,1,0,3,2,0,0,0,1,0,0,62,0,0,0,1,0,0,1,0,1,1,0,6,1,0,2,0,0,13,0,0,1
"Ricky Henderson","Hawthorn",69,"Midfield",12.84,8.64,21.48,76.09,0.52,0.38,0,2.32,1.88,3.26,1.49,2.28,0.58,0.62,5.29,16.14,0.19,0.23,0.46,1.29,0.68,0.55,77.93,0.17,1.33,4.65,362.67,3.54,3.35,0.29,0.14,0.33,0.22,0.07,6.19,8.99,0.48,3.97,0,0.7,13.58,0,0.8,0.71
"George Hewett","Sydney",75,"Forward",7.84,11.39,19.23,74.07,0.19,0.12,0,4.29,0.89,2.05,3.88,2.59,1.13,1.13,10.28,9.35,0.07,0.19,0.25,0.73,0.03,0.31,80.32,1.44,2.43,3.85,168.65,3.2,2.83,0.59,0.05,0.19,0.51,0.15,8.71,4.93,1.25,8.12,0,0.31,17.71,0.05,1.32,0.37
"Chad Warner","Sydney",2,"Forward",4.5,2.5,7,62.5,0,0,0,1.5,0.5,2.5,0,2,1,1,4,3,0,0,0,0.5,0,0,77,0,0,1.5,145.5,1.5,1.5,0.5,0,0,1,0,4.5,2,0,3,0,0,15,0,0,0.5
"Ryley Stoddart","Sydney",6,"Interchange",5.17,3.67,8.83,65.17,0.17,0,0,1.5,0.5,1.5,0,2.83,0.5,0.67,2.17,6.5,0,0,0,0.83,0.17,0.17,68.67,0,0,1.67,146.33,2.67,1.83,0.67,0,0.33,0.5,0.17,3.83,3,0.17,1.67,0,0.33,7.5,0,0.33,0.83
"Orazio Fantasia","Essendon",53,"Forward",7.51,5.66,13.17,72.79,1.51,0.94,0,2.92,0.62,2.57,0.83,2.08,0.91,0.79,4.92,8.17,0.21,0.19,1.25,0.96,0.66,0.7,77.77,0.21,0.62,5.72,249.21,2.15,1.42,1.11,0.02,0.06,1.26,0.26,4.45,4.72,1.26,3.49,0,0.08,14.94,0,0.75,0.51
"Darcy Fort","Geelong",8,"Ruck",5.88,2.88,8.75,70,0.75,0,17.88,1.75,0.38,1.5,2.88,2.62,0.88,1.88,5.12,2.75,0,0.88,0.5,3.62,0,0.25,79.88,1.5,1.38,2.88,123.12,1.62,1.38,0.25,0,0.62,1.88,0.25,3.75,3.75,0.38,2.75,5.75,0.5,9.75,42.38,1.25,3
"Louis Butler","Western Bulldogs",2,"Interchange",12,3,15,38.5,0,0.5,0,0.5,2.5,1.5,0,2,0,1,4.5,9.5,0,0.5,0,1,0,0,83,0,0,4,316.5,4,6,0,0,1.5,0,0,6,5,1,4,0,1,6.5,0,1.5,1
"Josh Schache","Western Bulldogs",39,"Forward",6.33,4.03,10.36,67.62,1.33,0.64,0.62,1.26,0.15,1.31,0.41,1.38,1.05,0.23,3.82,6.38,0.03,0.41,1.28,0.97,0.03,0.31,79.15,0.15,0.26,3.9,142.1,2.03,0.74,0.56,0.03,0.08,2.26,0.54,2.44,3.74,0.9,2.33,0.08,0.05,9,6.08,0.23,0.82
